nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair,Distance
77,022.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_022.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_022.tif,480,507,8,475,508,6,2,5.47722557505166
78,022.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_022.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_022.tif,607,646,5,605,640,6,1,6.40312423743285
78,022.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_022.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_022.tif,661,694,5,656,695,7,2,5.47722557505166
82,024.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_024.tif,316,165,7,316,170,5,1,5.3851648071345
82,024.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_024.tif,404,171,5,397,171,5,2,7
83,024.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_024.tif,687,515,6,691,520,7,1,6.48074069840786
83,024.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_024.tif,673,534,7,668,535,5,2,5.47722557505166
84,024.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_024.tif,406,902,6,412,900,7,1,6.40312423743285
84,024.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_024.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_024.tif,359,823,10,359,824,7,2,3.16227766016838
86,025.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_025.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_025.tif,330,635,5,324,638,5,1,6.70820393249937
86,025.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_025.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_025.tif,362,655,5,362,648,5,2,7
98,030.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_030.tif,726,258,5,726,255,7,1,3.60555127546399
98,030.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_030.tif,733,277,6,730,281,7,2,5.09901951359278
99,030.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_030.tif,280,846,5,277,840,5,1,6.70820393249937
99,030.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_030.tif,313,864,5,306,864,5,2,7
119,038.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_038.tif,762,135,13,767,134,12,1,5.19615242270663
119,038.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_038.tif,687,136,15,691,141,14,2,6.48074069840786
121,038.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_038.tif,192,863,15,190,864,16,1,2.44948974278318
121,038.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_038.tif,229,853,16,229,857,14,2,4.47213595499958
126,040.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_040.tif,536,182,32,531,179,31,1,5.91607978309962
126,040.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_040.tif,571,190,20,565,192,20,2,6.32455532033676
127,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_040.tif,412,526,29,410,530,31,1,4.89897948556636
127,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_040.tif,343,536,28,343,535,25,2,3.16227766016838
129,041.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_041.tif,300,113,24,297,118,23,1,5.91607978309962
129,041.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_041.tif,279,150,23,281,156,22,2,6.40312423743285
131,041.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_041.tif,614,641,24,610,640,22,1,4.58257569495584
131,041.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_041.tif,669,688,21,665,693,22,2,6.48074069840786
135,043.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_043.tif,416,114,22,414,120,21,1,6.40312423743285
135,043.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_043.tif,307,172,22,303,169,24,2,5.3851648071345
136,043.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_043.tif,675,531,25,677,534,27,1,4.12310562561766
136,043.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_043.tif,668,552,20,671,557,19,2,5.91607978309962
137,043.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_043.tif,409,917,19,413,916,17,1,4.58257569495584
137,043.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_043.tif,407,893,24,413,895,23,2,6.40312423743285
139,044.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_044.tif,351,673,18,352,679,18,1,6.08276253029822
139,044.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_044.tif,374,654,23,372,648,24,2,6.40312423743285
151,049.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_049.tif,737,246,24,738,249,26,1,3.74165738677394
151,049.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_049.tif,729,216,24,733,219,26,2,5.3851648071345
152,049.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_049.tif,279,839,23,277,837,21,1,3.46410161513775
152,049.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_049.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_049.tif,319,864,21,313,864,22,2,6.08276253029822
153,050.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_050.tif,185,228,20,191,229,21,1,6.16441400296898
153,050.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM755_20220504_001/Cy5_050.tif,208,275,22,212,278,20,2,5.3851648071345
