nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair,Distance
127,032.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,85,144,7,83,148,9,2,4.89897948556636
128,032.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,313,188,15,318,191,16,1,5.91607978309962
128,032.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,397,265,12,391,265,13,2,6.08276253029822
129,032.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,851,498,8,854,502,7,1,5.09901951359278
129,032.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,831,473,11,834,474,9,2,3.74165738677394
132,032.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,160,697,12,160,697,13,1,1
132,032.NM,7,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,178,599,12,172,600,12,2,6.08276253029822
133,032.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,612,813,11,613,812,10,1,1.73205080756888
133,032.NM,8,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,636,763,11,634,763,13,2,2.82842712474619
134,032.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,348,816,16,350,819,14,1,4.12310562561766
134,032.NM,9,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_032.tif,301,770,12,297,768,14,2,4.89897948556636
135,033.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,475,148,15,481,150,16,1,6.40312423743285
135,033.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,460,199,11,456,194,12,2,6.48074069840786
136,033.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,218,317,13,213,316,11,1,5.47722557505166
136,033.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,128,294,13,135,294,13,2,7
137,033.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,802,345,14,807,345,13,1,5.09901951359278
137,033.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,768,384,16,773,382,17,2,5.47722557505166
138,033.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,762,571,10,766,572,12,1,4.58257569495584
138,033.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,814,627,14,811,622,13,2,5.91607978309962
140,033.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,231,927,11,235,932,11,1,6.40312423743285
140,033.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_033.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_033.tif,211,950,12,212,945,14,2,5.47722557505166
141,034.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,541,37,10,538,36,11,1,3.3166247903554
141,034.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,535,105,13,541,107,14,2,6.40312423743285
142,034.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,135,171,10,134,175,12,1,4.58257569495584
142,034.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,78,186,8,77,180,7,2,6.16441400296898
143,034.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,308,329,9,308,332,11,1,3.60555127546399
143,034.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,304,351,16,301,354,14,2,4.69041575982343
145,034.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,797,552,8,799,546,9,1,6.40312423743285
145,034.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,875,550,6,875,551,9,2,3.16227766016838
146,034.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,397,872,9,403,874,10,1,6.40312423743285
146,034.NM,6,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/tmr_034.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM753_20220503_002/Cy5_034.tif,376,927,12,381,927,10,2,5.3851648071345
