nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair,Distance
91,029.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_029.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_029.tif,408,822,24,412,825,22,2,5.3851648071345
92,030.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_030.tif,164,417,19,161,413,21,1,5.3851648071345
92,030.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_030.tif,144,408,13,144,403,11,2,5.3851648071345
93,030.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_030.tif,761,414,18,765,411,17,1,5.09901951359278
93,030.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_030.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_030.tif,802,469,16,799,474,15,2,5.91607978309962
95,031.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_031.tif,739,382,23,744,383,22,1,5.19615242270663
95,031.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_031.tif,712,371,17,713,376,15,2,5.47722557505166
96,031.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_031.tif,215,558,18,220,558,20,1,5.3851648071345
96,031.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_031.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_031.tif,119,548,19,124,544,18,2,6.48074069840786
99,032.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_032.tif,800,951,14,802,949,15,1,3
99,032.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_032.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_032.tif,791,938,20,796,938,22,2,5.3851648071345
110,038.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_038.tif,766,178,16,769,181,15,1,4.35889894354067
110,038.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_038.tif,734,142,18,732,148,19,2,6.40312423743285
111,038.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_038.tif,508,147,20,505,148,18,1,3.74165738677394
111,038.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_038.tif,525,107,15,527,103,17,2,4.89897948556636
112,038.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_038.tif,429,265,18,434,266,18,1,5.09901951359278
112,038.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_038.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_038.tif,443,218,18,447,221,20,2,5.3851648071345
115,039.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_039.tif,399,157,17,396,157,19,1,3.60555127546399
115,039.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_039.tif,437,67,23,437,68,20,2,3.16227766016838
119,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_040.tif,724,581,16,729,584,15,1,5.91607978309962
119,040.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_040.tif,746,552,14,751,551,12,2,5.47722557505166
120,041.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_041.tif,675,419,14,673,423,12,1,4.89897948556636
120,041.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_041.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_041.tif,652,380,15,652,379,12,2,3.16227766016838
122,042.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_042.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_042.tif,496,112,18,499,109,18,1,4.24264068711929
122,042.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_042.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_042.tif,436,151,17,440,152,18,2,4.24264068711929
124,042.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_042.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_042.tif,369,828,13,373,829,15,1,4.58257569495584
124,042.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_042.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_042.tif,402,851,17,407,852,15,2,5.47722557505166
126,044.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_044.tif,451,258,15,448,255,13,1,4.69041575982343
126,044.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_044.tif,482,221,13,485,225,11,2,5.3851648071345
134,047.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_047.tif,809,358,15,804,357,13,1,5.47722557505166
134,047.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_047.tif,824,375,18,824,376,15,2,3.16227766016838
136,047.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_047.tif,463,493,20,464,498,19,1,5.19615242270663
136,047.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_047.tif,438,552,16,436,549,14,2,4.12310562561766
137,047.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_047.tif,148,732,15,148,736,16,1,4.12310562561766
137,047.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_047.tif,49,726,14,53,728,12,2,4.89897948556636
138,048.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_048.tif,511,172,19,505,169,19,1,6.70820393249937
138,048.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_048.tif,525,123,14,530,127,15,2,6.48074069840786
140,048.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_048.tif,239,383,11,238,386,12,1,3.3166247903554
140,048.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_048.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_048.tif,237,321,20,236,326,22,2,5.47722557505166
148,050.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_050.tif,224,560,14,226,563,12,1,4.12310562561766
148,050.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/tmr_050.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM750_20220502_001/Cy5_050.tif,260,484,11,261,490,12,2,6.16441400296898
