nuclei,File,Nuclei,n_pairs,tmrFile,Cy5File,X_Cy5,Y_Cy5,Z_Cy5,X_tmr,Y_tmr,Z_tmr,Pair
118,036.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_036.tif,156,689,19,151,693,20,2
120,036.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_036.tif,323,819,24,322,814,22,1
120,036.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_036.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_036.tif,336,835,30,336,835,33,2
121,037.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,158,562,27,164,560,27,1
121,037.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,135,567,32,130,567,30,2
122,037.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,389,612,26,389,611,29,1
122,037.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,434,642,30,435,642,33,2
123,037.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,813,696,19,818,696,21,1
123,037.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,799,637,28,798,637,31,2
124,037.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,205,856,20,203,855,21,1
124,037.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,181,849,23,179,855,24,2
125,037.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,417,896,24,414,900,22,1
125,037.NM,5,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_037.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_037.tif,394,897,34,389,898,36,2
128,039.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_039.tif,432,199,32,435,203,30,1
128,039.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_039.tif,460,231,31,460,232,28,2
129,039.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_039.tif,429,351,19,434,347,18,1
129,039.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_039.tif,394,371,19,399,370,21,2
130,039.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_039.tif,542,751,24,540,749,26,1
130,039.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_039.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_039.tif,506,773,28,505,778,26,2
133,040.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_040.tif,882,603,21,878,605,23,1
133,040.NM,3,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_040.tif,812,600,30,813,600,33,2
134,040.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_040.tif,665,970,34,662,966,32,1
134,040.NM,4,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_040.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_040.tif,678,936,28,683,937,26,2
137,042.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_042.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_042.tif,585,409,27,587,406,25,1
137,042.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_042.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_042.tif,520,477,35,519,482,33,2
138,042.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_042.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_042.tif,601,777,27,600,780,29,1
138,042.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_042.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_042.tif,597,818,21,594,812,21,2
139,043.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_043.tif,621,307,27,625,312,26,1
139,043.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_043.tif,600,294,22,600,293,25,2
140,043.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_043.tif,71,502,27,73,502,28,1
140,043.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_043.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_043.tif,108,510,29,111,514,27,2
142,044.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_044.tif,868,245,23,872,240,24,1
142,044.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_044.tif,904,280,27,905,280,30,2
143,044.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_044.tif,77,357,20,74,353,22,1
143,044.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_044.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_044.tif,121,364,28,126,363,26,2
145,045.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_045.tif,466,119,24,468,122,26,1
145,045.NM,1,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_045.tif,439,101,28,438,101,31,2
146,045.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_045.tif,223,555,29,218,555,27,1
146,045.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_045.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_045.tif,229,550,37,224,554,36,2
149,046.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_046.tif,687,798,28,688,793,28,1
149,046.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_046.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_046.tif,598,749,21,593,749,20,2
151,047.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_047.tif,522,695,31,522,696,28,1
151,047.NM,2,2,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/tmr_047.tif,/home/xiaoze/Desktop/user_folders/Xiaoze/FRET-FISH/iAM770_20220524_001/Cy5_047.tif,556,689,32,555,689,29,2
